year,decile,total,people,pop,total_pop,proportion_pop,pop_rate,pop_rate_100,person_rate,person_rate_100,overall_rate,overall_rate_100,area
2015,1,478,63,1456,98927,0.014717923317193486,0.3282967032967033,32.82967032967033,0.04326923076923077,4.326923076923077,0.24052078805583915,24.052078805583914,NHS Grampian
2015,2,1804,194,4862,98927,0.04914735107705682,0.37104072398190047,37.10407239819005,0.03990127519539284,3.9901275195392842,0.24052078805583915,24.052078805583914,NHS Grampian
2015,3,2576,259,6076,98927,0.06141902615059589,0.423963133640553,42.3963133640553,0.04262672811059908,4.262672811059908,0.24052078805583915,24.052078805583914,NHS Grampian
2015,4,2553,303,8220,98927,0.08309157257371597,0.3105839416058394,31.05839416058394,0.03686131386861314,3.686131386861314,0.24052078805583915,24.052078805583914,NHS Grampian
2015,5,2256,258,8053,98927,0.08140345911631809,0.2801440456972557,28.01440456972557,0.03203774990686701,3.203774990686701,0.24052078805583915,24.052078805583914,NHS Grampian
2015,6,2961,343,11158,98927,0.11279023926733854,0.26537013801756587,26.537013801756586,0.030740276035131745,3.0740276035131746,0.24052078805583915,24.052078805583914,NHS Grampian
2015,7,2564,351,12310,98927,0.12443518958423888,0.2082859463850528,20.82859463850528,0.02851340373679935,2.851340373679935,0.24052078805583915,24.052078805583914,NHS Grampian
2015,8,3177,403,16225,98927,0.16400982542682987,0.195808936825886,19.5808936825886,0.024838212634822804,2.4838212634822803,0.24052078805583915,24.052078805583914,NHS Grampian
2015,9,2873,375,15631,98927,0.15800539791967816,0.18380142025462223,18.380142025462224,0.023990787537585566,2.3990787537585567,0.24052078805583915,24.052078805583914,NHS Grampian
2015,10,2552,307,14936,98927,0.15098001556703428,0.17086234600964115,17.086234600964115,0.02055436529191216,2.055436529191216,0.24052078805583915,24.052078805583914,NHS Grampian
2016,1,511,67,1458,99042,0.01472102744290301,0.350480109739369,35.0480109739369,0.045953360768175584,4.595336076817558,0.2722885240604996,27.22885240604996,NHS Grampian
2016,2,1823,207,4771,99042,0.04817148280527453,0.3821001886396982,38.21001886396982,0.04338713058059107,4.338713058059107,0.2722885240604996,27.22885240604996,NHS Grampian
2016,3,2823,277,6088,99042,0.06146887179176511,0.46369908015768724,46.36990801576872,0.04549934296977661,4.5499342969776615,0.2722885240604996,27.22885240604996,NHS Grampian
2016,4,2927,331,8210,99042,0.08289412572444013,0.356516443361754,35.651644336175394,0.040316686967113276,4.0316686967113275,0.2722885240604996,27.22885240604996,NHS Grampian
2016,5,2747,316,8111,99042,0.08189454978695906,0.3386758722722229,33.86758722722229,0.03895943780051782,3.8959437800517818,0.2722885240604996,27.22885240604996,NHS Grampian
2016,6,3517,396,11120,99042,0.11227560025039882,0.3162769784172662,31.627697841726622,0.03561151079136691,3.5611510791366907,0.2722885240604996,27.22885240604996,NHS Grampian
2016,7,2741,379,12275,99042,0.1239373195210113,0.22329938900203666,22.329938900203665,0.030875763747454175,3.0875763747454177,0.2722885240604996,27.22885240604996,NHS Grampian
2016,8,3590,430,16547,99042,0.1670705357323156,0.21695775669305614,21.695775669305615,0.025986583670756028,2.5986583670756027,0.2722885240604996,27.22885240604996,NHS Grampian
2016,9,3450,410,15637,99042,0.15788251448880272,0.2206305557331969,22.06305557331969,0.02621986314510456,2.621986314510456,0.2722885240604996,27.22885240604996,NHS Grampian
2016,10,2839,343,14825,99042,0.14968397245612972,0.1915008431703204,19.15008431703204,0.023136593591905563,2.3136593591905563,0.2722885240604996,27.22885240604996,NHS Grampian
2017,1,506,65,1463,99041,0.01477166022152442,0.3458646616541353,34.58646616541353,0.04442925495557074,4.442925495557074,0.2913742793388597,29.137427933885967,NHS Grampian
2017,2,1827,202,4620,99041,0.04664734806797185,0.39545454545454545,39.54545454545455,0.043722943722943726,4.372294372294372,0.2913742793388597,29.137427933885967,NHS Grampian
2017,3,2892,306,6050,99041,0.06108581294615361,0.47801652892561985,47.80165289256198,0.05057851239669422,5.0578512396694215,0.2913742793388597,29.137427933885967,NHS Grampian
2017,4,3091,338,8169,99041,0.0824809927201866,0.37838168686497736,37.83816868649774,0.04137593340678174,4.1375933406781735,0.2913742793388597,29.137427933885967,NHS Grampian
2017,5,2710,317,8080,99041,0.08158237497602003,0.3353960396039604,33.53960396039604,0.03923267326732673,3.9232673267326734,0.2913742793388597,29.137427933885967,NHS Grampian
2017,6,3773,415,11077,99041,0.1118425702486849,0.34061569016881826,34.061569016881826,0.037465017604044415,3.7465017604044415,0.2913742793388597,29.137427933885967,NHS Grampian
2017,7,3381,407,12366,99041,0.12485738229622076,0.27341096555070354,27.341096555070354,0.0329128254892447,3.29128254892447,0.2913742793388597,29.137427933885967,NHS Grampian
2017,8,3963,462,16798,99041,0.16960652658999809,0.2359209429694011,23.59209429694011,0.02750327419930944,2.750327419930944,0.2913742793388597,29.137427933885967,NHS Grampian
2017,9,3659,425,15762,99041,0.1591462121747559,0.23214059129552087,23.214059129552087,0.02696358330161147,2.6963583301611473,0.2913742793388597,29.137427933885967,NHS Grampian
2017,10,3056,346,14656,99041,0.14797911975848385,0.20851528384279475,20.851528384279476,0.023608078602620087,2.3608078602620086,0.2913742793388597,29.137427933885967,NHS Grampian
2018,1,571,61,1454,99437,0.014622323682331526,0.39270976616231085,39.27097661623108,0.041953232462173314,4.195323246217331,0.3090298379878717,30.90298379878717,NHS Grampian
2018,2,1931,200,4534,99437,0.04559670947434054,0.4258932509925011,42.58932509925011,0.044111160123511246,4.411116012351124,0.3090298379878717,30.90298379878717,NHS Grampian
2018,3,2720,278,6080,99437,0.061144242082926875,0.4473684210526316,44.73684210526316,0.04572368421052632,4.572368421052632,0.3090298379878717,30.90298379878717,NHS Grampian
2018,4,3575,351,8109,99437,0.081549121554351,0.4408681711678382,44.08681711678382,0.04328523862375139,4.328523862375139,0.3090298379878717,30.90298379878717,NHS Grampian
2018,5,3092,342,8018,99437,0.08063396924685982,0.38563232726365676,38.563232726365676,0.04265402843601896,4.265402843601896,0.3090298379878717,30.90298379878717,NHS Grampian
2018,6,4103,424,11157,99437,0.11220169554592355,0.3677511875952317,36.77511875952317,0.03800304741417944,3.800304741417944,0.3090298379878717,30.90298379878717,NHS Grampian
2018,7,3970,449,12292,99437,0.12361595784265414,0.3229742922225838,32.29742922225838,0.036527822974292225,3.6527822974292223,0.3090298379878717,30.90298379878717,NHS Grampian
2018,8,4124,472,16982,99437,0.17078149984412241,0.24284536568130963,24.284536568130964,0.027794134966435048,2.779413496643505,0.3090298379878717,30.90298379878717,NHS Grampian
2018,9,3873,456,16025,99437,0.1611573156873196,0.2416848673946958,24.16848673946958,0.02845553822152886,2.845553822152886,0.3090298379878717,30.90298379878717,NHS Grampian
2018,10,2770,300,14786,99437,0.14869716503917052,0.18733937508453943,18.733937508453945,0.020289463005545787,2.0289463005545785,0.3090298379878717,30.90298379878717,NHS Grampian
2019,1,506,55,1434,100230,0.01430709368452559,0.3528591352859135,35.28591352859135,0.038354253835425386,3.8354253835425385,0.26944028733912,26.944028733912003,NHS Grampian
2019,2,1599,208,4491,100230,0.04480694402873391,0.3560454241816967,35.60454241816967,0.046314851926074374,4.631485192607437,0.26944028733912,26.944028733912003,NHS Grampian
2019,3,2335,291,6063,100230,0.06049087099670757,0.3851228764637968,38.512287646379676,0.047996041563582385,4.799604156358239,0.26944028733912,26.944028733912003,NHS Grampian
2019,4,3080,364,8136,100230,0.08117330140676444,0.3785644051130777,37.856440511307774,0.04473942969518191,4.473942969518191,0.26944028733912,26.944028733912003,NHS Grampian
2019,5,2785,359,7976,100230,0.07957697296218696,0.349172517552658,34.9172517552658,0.04501003009027081,4.501003009027081,0.26944028733912,26.944028733912003,NHS Grampian
2019,6,3455,426,11254,100230,0.11228175197046793,0.30700195486049403,30.700195486049402,0.03785320774835614,3.785320774835614,0.26944028733912,26.944028733912003,NHS Grampian
2019,7,3452,463,12384,100230,0.12355582161029632,0.2787467700258398,27.87467700258398,0.037386950904392764,3.7386950904392764,0.26944028733912,26.944028733912003,NHS Grampian
2019,8,3753,501,17424,100230,0.17384016761448667,0.21539256198347106,21.539256198347108,0.028753443526170798,2.8753443526170797,0.26944028733912,26.944028733912003,NHS Grampian
2019,9,3547,465,16284,100230,0.1624663274468722,0.21782117415868338,21.78211741586834,0.02855563743551953,2.855563743551953,0.26944028733912,26.944028733912003,NHS Grampian
2019,10,2494,326,14784,100230,0.1475007482789584,0.16869588744588745,16.869588744588746,0.0220508658008658,2.20508658008658,0.26944028733912,26.944028733912003,NHS Grampian
2020,1,536,54,1349,100868,0.01337391442281001,0.3973313565604151,39.73313565604151,0.04002965159377316,4.002965159377316,0.25359876273942183,25.359876273942184,NHS Grampian
2020,2,1767,206,4413,100868,0.04375024784867351,0.4004078857919782,40.04078857919782,0.04668026285973261,4.668026285973261,0.25359876273942183,25.359876273942184,NHS Grampian
2020,3,2149,292,6077,100868,0.06024705555775865,0.3536284350831002,35.36284350831002,0.04805002468323186,4.805002468323186,0.25359876273942183,25.359876273942184,NHS Grampian
2020,4,2580,336,8183,100868,0.08112582781456953,0.31528779176341193,31.528779176341192,0.041060735671514116,4.1060735671514115,0.25359876273942183,25.359876273942184,NHS Grampian
2020,5,2594,347,7991,100868,0.07922235000198279,0.3246151920911025,32.46151920911025,0.043423851833312474,4.342385183331247,0.25359876273942183,25.359876273942184,NHS Grampian
2020,6,2919,396,11329,100868,0.11231510488955863,0.25765733957101244,25.765733957101244,0.03495454144231618,3.4954541442316183,0.25359876273942183,25.359876273942184,NHS Grampian
2020,7,3237,442,12345,100868,0.1223876749811635,0.26221142162818956,26.221142162818957,0.03580396921830701,3.580396921830701,0.25359876273942183,25.359876273942184,NHS Grampian
2020,8,3858,485,17758,100868,0.176051869770393,0.21725419529226264,21.725419529226265,0.027311634193039756,2.7311634193039755,0.25359876273942183,25.359876273942184,NHS Grampian
2020,9,3364,429,16596,100868,0.16453186342546694,0.2026994456495541,20.26994456495541,0.025849602313810557,2.584960231381056,0.25359876273942183,25.359876273942184,NHS Grampian
2020,10,2576,324,14827,100868,0.14699409128762342,0.17373710123423483,17.373710123423482,0.021852026708032643,2.1852026708032644,0.25359876273942183,25.359876273942184,NHS Grampian
2021,1,308,51,1349,100868,0.01337391442281001,0.22831727205337288,22.831727205337288,0.03780578206078577,3.7805782060785766,0.15586707379942102,15.586707379942103,NHS Grampian
2021,2,1005,181,4413,100868,0.04375024784867351,0.22773623385452074,22.773623385452073,0.0410151824155903,4.10151824155903,0.15586707379942102,15.586707379942103,NHS Grampian
2021,3,1405,263,6077,100868,0.06024705555775865,0.23119960506829026,23.119960506829027,0.043277933190719105,4.327793319071911,0.15586707379942102,15.586707379942103,NHS Grampian
2021,4,1495,308,8183,100868,0.08112582781456953,0.1826958328241476,18.26958328241476,0.037639007698887936,3.7639007698887936,0.15586707379942102,15.586707379942103,NHS Grampian
2021,5,1489,315,7991,100868,0.07922235000198279,0.18633462645476162,18.63346264547616,0.039419346765110747,3.9419346765110745,0.15586707379942102,15.586707379942103,NHS Grampian
2021,6,1804,391,11329,100868,0.11231510488955863,0.15923735545944037,15.923735545944037,0.034513196222084916,3.4513196222084916,0.15586707379942102,15.586707379942103,NHS Grampian
2021,7,2094,408,12345,100868,0.1223876749811635,0.16962332928311058,16.962332928311056,0.0330498177399757,3.30498177399757,0.15586707379942102,15.586707379942103,NHS Grampian
2021,8,2527,519,17758,100868,0.176051869770393,0.14230206104291024,14.230206104291025,0.029226264218943573,2.9226264218943574,0.15586707379942102,15.586707379942103,NHS Grampian
2021,9,2016,390,16596,100868,0.16453186342546694,0.12147505422993492,12.147505422993492,0.023499638467100507,2.3499638467100508,0.15586707379942102,15.586707379942103,NHS Grampian
2021,10,1579,304,14827,100868,0.14699409128762342,0.10649490793822082,10.649490793822082,0.020503136170499765,2.0503136170499765,0.15586707379942102,15.586707379942103,NHS Grampian
